Class Name,URL,Original Width,Original Height,Crop X,Crop Y,Crop Width,Crop Height,Scales
solid,https://wombatquilts.files.wordpress.com/2013/10/quilting-detail.jpg,698,700,0,0,698,700,0.453845;0.90769;1.81538
solid,https://d3lfwsftijx8i.cloudfront.net/patterns/f1069-23lo.jpg,360,480,0,0,360,480,0.8799551;1.75991
solid,https://cdn.shopify.com/s/files/1/1852/7897/products/Screen_Shot_2018-05-11_at_6.38.16_PM_2048x.png?v=1526079002,300,300,0,0,299,262,1.209099
solid,https://d3lfwsftijx8i.cloudfront.net/patterns/f1069-23lo.jpg,307,307,0,0,307,307,1.031869
solid,https://rlv.zcache.com/burnt_pink_solid_color_fabric-r35c027fbc24d4d5b8a01d1342640c54d_z191r_307.jpg?rlvnet=1,2048,1536,0,0,2048,1536,0.2062395;0.4124789;0.8249578;1.649916
solid,https://www.joann.com/on/demandware.static/-/Sites-joann-product-catalog/default/dw0325984e/images/hi-res/alt/15365174ALT2.jpg,1200,1360,0,0,1200,1360,0.2639865;0.5279731;1.055946
solid,http://www.huxifabric.com/pic/big/57_0.jpg,550,394,0,0,550,394,0.8040199;1.60804
solid,https://static1.squarespace.com/static/553af341e4b0955fe533131c/5a88c9e9c83025f59a750b7b/5a88ca11ec212d1cb482b72c/1518989503248/cbhm-049.jpg?format=300w,480,480,0,0,480,480,0.6599663;1.319933
solid,https://www.flagandbanner.com/images/greencolorfabriccat.jpg,378,472,30,170,316,265,1.195411
solid,https://cdn.shopify.com/s/files/1/1295/8893/products/charleston-01700-burgundy-solid-fabric_large.jpg?v=1498841016,683,1024,0,0,683,1024,0.4638124;0.9276247;1.855249
solid,https://www.pendleton-usa.com/dw/image/v2/BBNP_PRD/on/demandware.static/-/Sites-pwm-master-catalog/default/dw8389fdcf/images/large/64045_C942.jpg?sw=378&sh=474&sm=fit,340,270,0,0,340,270,1.173273
solid,http://valeriaspeck.com/wp-content/uploads/2016/07/girl_charlee_fabric_haul_valeriaspeck_sewing_blog-1-683x1024.jpg,500,500,0,0,500,500,0.6335677;1.267135
solid,https://img.etsystatic.com/il/e5fd20/917783969/il_340x270.917783969_ms33.jpg?version=0,900,1200,0,0,900,1200,0.3519821;0.7039641;1.407928
solid,https://d2d00szk9na1qq.cloudfront.net/Product/226bc1d4-6caf-4aea-98bf-75673ccda1df/Images/Large_226081.jpg,1000,1000,0,0,1000,1000,0.3167838;0.6335677;1.267135
solid,http://www.jongblog.com/g/window-treatments/0131/solid-fabric-verticals-custom-made-blinds-blinds-to-go.jpg,300,413,0,0,300,413,1.055946
solid,https://cdn.shopify.com/s/files/1/2497/6640/products/simply-primitive-batik-816b-gold-solid-fabric-by-the-yard-textiles-all-about-quilting-brown-wood-stain-varnish-plywood-texture_712_380x@2x.jpg?v=1527903799,1200,1200,0,0,1200,1200,0.2639865;0.5279731;1.055946
solid,https://shop.americanquilter.com/media/catalog/product/cache/1/image/1200x1200/9df78eab33525d08d6e5fb8d27136e95/1/9/1940.jpg_3.jpg,499,499,0,0,499,499,0.6348373;1.269675
solid,http://cdn1.bigcommerce.com/server4800/lsb1q/products/8551/images/13924/Baby-Pink-Minky-Cuddle-Fabric__21502.1399146728.500.500.jpg?c=2,680,330,0,0,680,330,0.959951;1.919902
solid,http://farmfreshfabrics.com/wp-content/uploads/040-productimage-picture-c120-rileygreen-27547-680x330.jpg,350,298,0,0,350,298,1.063033
solid,https://www.fabric-textiles.com/images/cat/fabric/catania/Florenza-Solid$Neon-Green.JPG,640,480,350,30,241,231,1.371359
solid,https://www.joann.com/on/demandware.static/-/Sites-joann-product-catalog/default/dwdddaa6b7/images/hi-res/11/11770633.jpg,1600,1600,0,0,1600,1600,0.1979899;0.3959798;0.7919596;1.583919
solid,https://huntingtonfabricdepot.com/images/ITY3427.jpg,470,403,0,0,470,403,0.7860641;1.572128
solid,https://s3.amazonaws.com/spoonflower/public/design_thumbnails/0461/4879/candy_pink_linen_shop_preview.png,650,844,0,0,650,844,0.4873597;0.9747195;1.949439
solid,http://www.designerfabricsbytheyard.com/media/catalog/product/cache/1/small_image/295x295/9df78eab33525d08d6e5fb8d27136e95/3/2/32421-373lo.jpg,600,600,0,0,600,600,0.5279731;1.055946
solid,http://lghttp.48874.nexcesscdn.net/8023826/sewing/media/catalog/product/cache/1/image/650x/040ec09b1e35df139433887a97daa66f/S/o/Solid-ish_Watercolor_Texture_KIM-C6100-Cherry_Cotton_Fabric_by_Timeless_Treasures.jpg,255,255,0,0,255,255,1.24229
solid,https://www.fabricgenie.com/product_images/thumb/LCJQ9E-10048_WHITE.jpg,480,480,0,0,480,480,0.6599663;1.319933
solid,https://cdn.shopify.com/s/files/1/1201/5382/products/Bowie-Cotton-Velvet-Fabric-Solid-Upholstery-Fabric-Interior-Home-Decor-Fabric-by-the-Yard-Violet_grande.jpg?v=1521220293,480,371,40,30,141,140,2.262742
solid,https://www.newarrivalsinc.com/assets/images/default/products/detail/PerfectlyPinkSolid.jpg,800,800,0,0,800,800,0.3959798;0.7919596;1.583919
solid,https://cdn.shopify.com/s/files/1/1612/8711/products/0_5c4384d2-c2f5-4ea0-a264-323085c8798b_large.jpg?v=1525333199,300,400,0,60,300,290,1.092358
solid,https://img.etsystatic.com/il/3b1e81/767113538/il_340x270.767113538_3poo.jpg?version=0,470,470,0,0,470,470,0.6740082;1.348016
solid,http://p.globalsources.com/IMAGES/PDT/S1159831812/Velvet-Solid-Fabric.jpg,425,421,0,0,425,421,0.7524557;1.504911
solid,https://www.connectingthreads.com/images/2013-thumbnails/SE4b/3945.1430813449.jpg,500,441,0,0,500,441,0.7183307;1.436661
solid,https://yourfleece.com/pub/media/catalog/product/cache/small_image/470x470/beff4985b56e3afdbeabfc89641a4582/s/c/screen_shot_2016-01-19_at_4.26.59_pm.png,500,500,0,0,500,500,0.6335677;1.267135
solid,http://www.jzfabric.com/u_file/1711/products/18/d50b077322.jpg.500x500.jpg,481,481,0,0,480,431,0.7349973;1.469995
solid,https://www.voguefabricsstore.com/var/images/product/300.300/P/Challis-black-350.jpg,291,300,20,50,251,238,1.331025
solid,https://static.wixstatic.com/media/c4adf3_6759911c07284e37a7fd742c88e603e3~mv2_d_5252_3501_s_4_2.jpg/v1/fill/w_498%2ch_331%2cal_c%2cq_90/file.jpg,500,500,0,0,500,500,0.6335677;1.267135
solid,https://cdn.shopify.com/s/files/1/2095/1357/products/908d1ba583af7d80c76352f60936d475_grande.jpg?v=1517968807,250,250,0,0,250,250,1.267135
solid,https://kawaii.kawaii.at/img/solid-dark-blue-fabric-Robert-Kaufman-USA-Deep-Blue-179492-1.JPG,480,480,0,0,480,480,0.6599663;1.319933
solid,https://www.trendyhounds.com/prodimages/SolidColorFabrics01.jpg,1024,684,0,0,1024,684,0.4631343;0.9262685;1.852537
solid,https://cdn.shopify.com/s/files/1/0886/8662/products/Medium_0443531_compact.jpg?v=1487203201,1200,1360,0,0,1200,1360,0.2639865;0.5279731;1.055946
solid,https://www.onlinefabricstore.net/images/product-images/standard/sdtah548_1.jpg,600,450,0,0,600,450,0.7039641;1.407928
solid,https://www.fabricguru.com/images/detailed/41/73.3_2355.jpg,2500,2500,610,630,1225,834,0.3798367;0.7596735;1.519347
solid,https://www.acornfabrics.com/image/cache/data/Classic/JUBILEE-PINK-FINE-SHIRTING-FABRIC-600x450.jpg,340,317,0,0,340,317,0.9993181;1.998636
solid,https://media.tissura-static.net/storage/4d/4d9/4d9d745f92ed48ae18069db4ae907e4a_list-lg.jpeg,400,400,0,0,400,400,0.7919596;1.583919
solid,http://cdn.shopify.com/s/files/1/0175/3024/products/Anna_Spiro_Kahuna_Pumpkin_Gaudion_Furniture_59342c6a-c39c-47f8-9473-b6bd3351b31d_380x@2x.PNG?v=1527704469,450,450,0,0,450,450,0.7039641;1.407928
solid,https://kqcdn.interweave.com/media/catalog/product/cache/3/image/9df78eab33525d08d6e5fb8d27136e95/1/0/1008754A.jpg,500,500,0,0,500,500,0.6335677;1.267135
solid,http://3.bp.blogspot.com/-4USG0KV8NRk/Um-P17veqdI/AAAAAAAAICU/Qv4smIhUdVk/s1600/solid+fabric+collection+001.JPG,1024,1024,0,0,1023,930,0.3406278;0.6812555;1.362511
solid,https://i.etsystatic.com/5246514/r/il/c61ec1/1374829901/il_fullxfull.1374829901_rvm0.jpg,250,250,0,0,250,250,1.267135
solid,https://cdn.shopify.com/s/files/1/2064/8787/products/BHF-08-009_LARE_1024x1024.png?v=1506665877,736,736,0,0,736,736,0.4304128;0.8608256;1.721651
solid,https://sc01.alicdn.com/kf/HTB1mPxBLVXXXXctXVXXq6xXFXXXG/onway-textile100-poly-yellow-mesh-solid-fabric.jpg,1024,1024,640,460,259,288,1.223104
solid,http://cdn3.bigcommerce.com/s-3m3ye/products/34758/images/101498/Solid_Scuba_Burgundy__68137.1514585701.250.250.jpg?c=2,3872,2592,0,0,3872,2592,0.122216;0.244432;0.4888639;0.9777279;1.955456
solid,https://i.pinimg.com/736x/62/0e/e4/620ee4ece48afacf5919bdce0d77ab97--chair-slipcovers-fabric-swatches.jpg,1200,1200,0,0,1200,1200,0.2639865;0.5279731;1.055946
solid,https://kawaii.kawaii.at/img/Amethyst-solid-purple-Kona-fabric-Robert-Kaufman-USA-220111-3.jpg,500,293,140,40,217,191,1.658554
solid,https://1502fabrics.com/wp-content/uploads/2016/08/Al-Fresco-Cabana-Twill-Buttercream.jpg,300,300,0,0,300,300,1.055946
solid,https://thequiltshow.com/images/SSolidFabric.jpg,340,270,0,0,340,270,1.173273
solid,https://www.lincolncrafts.com/images/products/197/small-canvas-cotton-solid-fabric.jpg,2000,1493,0,0,2000,1493,0.2121794;0.4243588;0.8487176;1.697435
solid,https://s3-eu-west-1.amazonaws.com/sq-bucket-production/images/300/ade3c691-450e-48ab-aa24-d18c19df0da9.jpg,360,480,0,0,360,480,0.8799551;1.75991
solid,https://media.rainpos.com/674/img_4949.jpg,400,400,0,0,400,400,0.7919596;1.583919
solid,https://cdn.shopify.com/s/files/1/1619/4221/products/03.14-_-_-20_dcffcbf5-517a-4d0a-a3b7-541a261e1e7e_large.jpg?v=1524194303,350,350,0,0,350,350,0.9050967;1.810193
solid,https://www.flagandbanner.com/images/blackcolorfabriccat.jpg,665,665,340,10,312,310,1.021883
solid,https://www.joann.com/on/demandware.static/-/Sites-joann-product-catalog/default/dwa19d450b/images/hi-res/91/9126210.jpg,1600,1600,0,0,1600,1600,0.1979899;0.3959798;0.7919596;1.583919
solid,https://www.newarrivalsinc.com/assets/images/thumbnails/coralsolid2_thumbnail.jpg,900,1200,0,0,900,1200,0.3519821;0.7039641;1.407928
solid,http://www.minglanchina.com/photo/pl2311944-hot_sale_6mm_100_silk_chiffon_solid_fabric.jpg,300,300,0,0,300,300,1.055946
solid,https://i5.walmartimages.com/asr/5d17b515-8cf0-43fd-b4cd-001c52697a5a_1.e4ddbf9102d08aaa0129fce1f6c8227c.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,500,500,0,0,500,500,0.6335677;1.267135
solid,https://www.cheerycurtains.com/media/catalog/product/cache/1/small_image/9df78eab33525d08d6e5fb8d27136e95/q/y/qyk246sg0701.jpg,450,450,0,0,450,450,0.7039641;1.407928
solid,https://www.babybedding.com/images/fabric/solid-mint-fabric_medium.jpg,460,460,0,0,460,460,0.6886605;1.377321
solid,https://www.123stitch.com/pictures/9617J-351Z.jpg,4013,2079,540,310,996,910,0.3481141;0.6962282;1.392456
solid,http://pilianikopefarm.com/wp-content/uploads/2018/02/amusing-linen-fabric-with-home-decor-solid-signature-series-greystone-joann-washed-dress-uk-apply-to-your-upholsteryamusing-linen-fabric-with-home-decor-solid-signature-series-greystone-300x300.jpg,750,500,0,0,750,500,0.6335677;1.267135
solid,https://thefabricfairy.com/media/catalog/product/cache/1/image/460x460/9df78eab33525d08d6e5fb8d27136e95/b/l/blackswimsuitfabric_1_6_2_1.jpg,600,600,0,0,600,600,0.5279731;1.055946
solid,https://images.fabric.com/images/693/693/DT-018.jpg,693,693,0,0,693,693,0.4571195;0.914239;1.828478
solid,http://cdn3.craftsy.com/blog/wp-content/uploads/2017/01/Blog_Promo_20170110_Boundless-Solid-Color-Chips_004_null.jpg,350,350,0,0,349,332,0.9541681;1.908336
solid,https://img.etsystatic.com/il/a6dba0/1105499866/il_fullxfull.1105499866_53c5.jpg?version=0,500,500,0,0,500,500,0.6335677;1.267135
solid,http://www.cottoncandyfabrics.com/assets/images/thumbnails/screenshot2015-09-25at64332pm_thumbnail.jpg,370,394,0,10,370,367,0.8631712;1.726342
solid,https://imgprod60.hobbylobby.com/sys-master/migrated/h56/h0d/h00/9056508706846/617423[5].jpg,300,300,0,0,299,268,1.182029
solid,https://kqcdn.interweave.com/media/catalog/product/cache/3/image/9df78eab33525d08d6e5fb8d27136e95/1/0/1008759S.jpg,300,413,0,0,300,413,1.055946
solid,https://www.textilesfrancais.co.uk/331-1240-large_default/100-cotton-plain-solid-fabric-pure-white.jpg,470,470,0,0,470,470,0.6740082;1.348016
solid,https://static1.squarespace.com/static/553af341e4b0955fe533131c/5a88c9e9c83025f59a750b7b/5a88ca11e4966ba44fdf53d2/1518989361392/cbhm-048.jpg?format=300w,500,500,0,0,500,500,0.6335677;1.267135
solid,https://www.joann.com/on/demandware.static/-/Sites-joann-product-catalog/default/dwaccc3048/images/hi-res/alt/15365182ALT1.jpg,1200,1360,0,0,1200,1360,0.2639865;0.5279731;1.055946
solid,https://shop.americanquilter.com/media/catalog/product/cache/1/image/1200x1200/9df78eab33525d08d6e5fb8d27136e95/1/9/1929.jpg_3.jpg,1200,1200,0,0,1200,1200,0.2639865;0.5279731;1.055946
solid,https://yourfleece.com/pub/media/catalog/product/cache/small_image/470x470/beff4985b56e3afdbeabfc89641a4582/2/2/223663-5-ap_cw-5.jpg,1070,300,0,0,620,300,1.055946
solid,http://www.samsurinonline.com/upload/tuxedo_fabric_show_page/10299.jpg,300,300,0,0,300,300,1.055946
solid,https://shop.americanquilter.com/media/catalog/product/cache/1/small_image/173x173/9df78eab33525d08d6e5fb8d27136e95/1/9/1930.jpg_3.jpg,600,600,100,90,406,407,0.7802557;1.560511
solid,https://plumridge.com/wp-content/uploads/2016/09/Silk_Dupioni_Solid.png,360,360,0,0,360,360,0.8799551;1.75991
solid,https://www.discounteddesignerfabrics.com/wp-content/uploads/2015/05/C860_large-300x300.jpg,300,300,0,0,300,300,1.055946
solid,https://shopstar-images.s3.amazonaws.com/uploads/product_image/product_image/70ab8d5c-fabc-454e-869d-23f24db9cfee.jpg,400,300,0,0,400,300,1.055946
solid,https://spree-res-2.cloudinary.com/image/upload/q_auto/c_crop%2ch_164%2cw_164%2cx_0%2cy_3/c_fill%2cw_450/a_exif%2cc_fill%2cf_auto%2ch_360%2cw_360/v1/images/90MDXQ5G2YWJ8/products/5b2328fb377b8c001200566c.jpg,288,396,0,0,288,396,1.099944
solid,https://s3-eu-west-1.amazonaws.com/sq-bucket-production/images/300/a4fcadd6-5f41-407b-8c7d-244db1455c37.jpg,500,500,0,0,500,500,0.6335677;1.267135
solid,https://image.rakuten.co.jp/nolsia/cabinet/fu_et_img/et-musuta_b3.jpg,500,500,0,0,500,500,0.6335677;1.267135
solid,https://www.babybedding.com/images/fabric/solid-mauve-fabric_large(1).jpg,1000,1000,0,0,999,963,0.3289552;0.6579103;1.315821
solid,http://cdn8.bigcommerce.com/s-6spti5uh/images/stencil/500x659/products/1259/3770/9000-630__09992.1513219766.jpg?c=2,260,260,0,0,260,260,1.218399
solid,http://liveartgalleryfabrics.com/wp-content/uploads/2016/04/PE-402-Cozumel-Blue_500px.jpg,378,472,30,70,305,374,1.038635
solid,http://thepillowcollection.com/pub/media/catalog/product/cache/8c57341a38dc5cfb4ae0966e4e268371/1/0/1053-23lo.jpg,425,425,0,0,425,425,0.7453737;1.490747
solid,https://secure.img2-ag.wfcdn.com/im/57083500/resize-h260-w260%5Ecompr-r85%5Etransparent/2834/28344837/Solid+Fabric.png,500,500,0,0,500,500,0.6335677;1.267135
solid,https://www.pendleton-usa.com/dw/image/v2/BBNP_PRD/on/demandware.static/-/Sites-pwm-master-catalog/default/dw9fbce183/images/large/64029_D430.jpg?sw=378&sh=474&sm=fit,680,540,0,0,680,540,0.5866367;1.173273
solid,https://kawaii.kawaii.at/img/solid-dark-green-fabric-Robert-Kaufman-USA-Clover-179499-1.JPG,272,300,0,0,272,300,1.164647
solid,http://1.bp.blogspot.com/-WhEVESTov7A/Te5Y3TxTGCI/AAAAAAAArJE/wOceDTG0Yug/s640/e1.jpg,1160,380,800,30,215,213,1.487248
solid,https://www.fabricfindersinc.com/wp-content/uploads/7569.jpg,1024,684,0,0,1024,684,0.4631343;0.9262685;1.852537
solid,https://www.onlinefabricstore.net/images/product-images/lg/GAB423_1.jpg,400,400,0,0,400,400,0.7919596;1.583919
solid,https://images.prod.meredith.com/product/acf51bb47d261698efc75b3025a3c76d/1507381488022/l/fabric-by-the-yard-1-yard-beach-club-solid-indigo,600,600,0,0,600,600,0.5279731;1.055946
solid,https://shopthethirdfloor.com/media/catalog/category/PlaidSolid.jpg,285,300,0,0,285,300,1.111522
solid,https://www.nhawning.com/wp-content/uploads/2016/10/Pacific-Blue-4601.jpg,1536,2048,330,650,1050,972,0.3259093;0.6518186;1.303637
solid,http://www.barthalpern.com/Bart_Halpern/Pleats_Available_on_Solid_Fabric_files/BAMBOO%20TOO_9h%20by%2010.jpg,640,480,0,0,640,480,0.6599663;1.319933
solid,https://cpimg.tistatic.com/03857092/s/4/Faux-Fake-Fur-Solid-Fabric.jpg,640,425,120,290,201,135,2.346547
solid,https://img.etsystatic.com/il/9a1281/1389526137/il_fullxfull.1389526137_9l42.jpg?version=1,1600,1600,0,0,1600,1600,0.1979899;0.3959798;0.7919596;1.583919
solid,http://maxpixel.freegreatpicture.com/static/photo/640/Elegance-Elegant-Tie-Accessory-Fashion-Male-Style-642063.jpg,1100,1026,0,0,1100,1026,0.3087562;0.6175123;1.235025
solid,https://fabricdirect.com/acatalog/minky.solid.canary.yellow.jpg,288,396,0,0,288,396,1.099944
solid,https://cdn.shopify.com/s/files/1/0886/8662/products/PLYSTR_3_compact.jpg?v=1435826138,400,400,0,0,400,400,0.7919596;1.583919
solid,https://media.tissura-static.net/storage/74/74c/74c24857bcb15a3aa6442b13fbfc7f2c_origin.jpeg,710,717,0,0,710,717,0.4461744;0.8923488;1.784698
solid,https://sep.yimg.com/ay/yhst-134936543048047/needle-stitch-ns2pv12965-sage-green-vested-men-s-suit-modern-fit-2-button-jacket-with-peak-lapels-3-flap-pockets-textured-solid-fabric-high-back-vents-8-inch-the-matching-double-breasted-vest-6x3-button-treatment-has-satin-back-and-complete-with-the-banker-strap-the-4-pocket-pants-are-flat-front-with-16-inch-bottom-and-lined-to-the-knee-all-available-for-199-99-berganbrotherssuits-com-10.gif,1000,1000,0,0,1000,1000,0.3167838;0.6335677;1.267135
solid,https://d3lfwsftijx8i.cloudfront.net/patterns/dw15935-368lo.jpg,480,480,0,0,480,480,0.6599663;1.319933
solid,http://ticklesntoots.com/wp-content/uploads/photo-gallery/Pool%20BIRCH%20ORGANIC.PNG,300,290,0,0,300,290,1.092358
solid,https://cdn.shopify.com/s/files/1/2064/8787/products/BHF-14-010_main_480x.jpg?v=1511157264,500,500,0,0,500,500,0.6335677;1.267135
solid,https://image.made-in-china.com/43f34j00zBKTFDRWvUpg/100-Organic-Cotton-Twill-Solid-Fabric-QDFAB-8646-.jpg,1200,1200,0,0,1200,1200,0.2639865;0.5279731;1.055946
solid,http://cdn1.bigcommerce.com/server4800/lsb1q/products/8562/images/13935/Camel-Minky-Cuddle-Fabric__05940.1399146730.500.500.jpg?c=2,480,480,0,0,480,480,0.6599663;1.319933
solid,https://1502fabrics.com/wp-content/uploads/2016/08/Al-Fresco-Cabana-Twill-Bisque.jpg,1000,1000,0,0,1000,1000,0.3167838;0.6335677;1.267135
solid,http://nebula.wsimg.com/18b72ba6c808a22eb59c454abc04d808?AccessKeyId=58486788577898B87E2D&disposition=0&alloworigin=1,250,250,0,0,250,250,1.267135
solid,https://cdn.shopify.com/s/files/1/1295/8893/products/charleston-01700-chartreuse-solid-fabric_large.jpg?v=1498841028,400,400,0,0,400,400,0.7919596;1.583919
solid,https://d2d00szk9na1qq.cloudfront.net/Product/ddfd9420-0905-45e3-b462-e16d43ab5405/Images/Large_0377763.jpg,1000,1000,0,0,1000,1000,0.3167838;0.6335677;1.267135
solid,https://www.onlinefabricstore.net/images/product-images/lg/GAB270_1.jpg,900,1200,0,0,900,1200,0.3519821;0.7039641;1.407928
solid,https://www.stylishfabric.com/media/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/w/h/white_1_of_1__5.jpg,255,255,0,0,255,255,1.24229
solid,http://www.blindstogo.com/images/products/roman-shades/Solids_RomanShades_Bella_Beige.jpg,340,270,0,0,340,270,1.173273
solid,http://img.archiexpo.com/images_ae/photo-g/5211-5617319.jpg,329,329,0,0,329,329,0.9628688;1.925738
solid,https://stoffe.kawaiifabric.com/images/product_images/medium_img/mustard-coloured-echino-canvas-fabric-from-Japan-167677-1.jpg,394,263,0,0,394,263,1.204501
solid,https://www.fabricgenie.com/product_images/thumb/LCJQ1U-2090_MAUVE.jpg,470,403,0,0,470,403,0.7860641;1.572128
solid,https://s3.amazonaws.com/spoonflower/public/design_thumbnails/0422/7762/cyanotype-blue-fabric_shop_preview.png,1200,800,0,0,1200,800,0.3959798;0.7919596;1.583919
solid,https://static.wixstatic.com/media/fdfb978972d54ab1b965482e92c934d6.jpg/v1/fill/w_764%2ch_627%2cal_c%2cq_85%2cusm_0.66_1.00_0.01/fdfb978972d54ab1b965482e92c934d6.webp,600,600,0,0,600,600,0.5279731;1.055946
solid,http://www.backstagetales.com/wp-content/uploads/2017/09/Header.jpg,500,500,0,0,500,500,0.6335677;1.267135
solid,https://www.onlinefabricstore.net/images/product-images/lg/GAB191_1.jpg,400,400,0,0,400,400,0.7919596;1.583919
solid,https://www.acornfabrics.com/image/cache/data/Classic%20photos/monarch%20fine%20shirting%20fabric-600x450.jpg,570,570,0,0,570,570,0.5557611;1.111522
solid,http://2.bp.blogspot.com/-T3-a9u61ogg/Um-PytycB-I/AAAAAAAAICM/fxU1Md1S_vc/s1600/solid+fabric+collection+004.JPG,680,330,0,0,680,330,0.959951;1.919902
